id,additional_description,ga_attributes
5876918,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876919,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876920,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876921,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876922,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876779,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876780,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876781,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876782,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876783,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876784,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876785,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876786,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876787,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876923,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876924,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876925,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876926,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876927,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5876928,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
