ID</li></ul>,ADDITIONAL_DESCRIPTION</li></ul>
2785728</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:8</li><li>HP/100 (RPM):0.018</li><li>Inertia (Wk2) (lb-in²):0.005</li><li>Material Map:always</li><li>Maximum Misalignments Angular (deg):1.0</li><li>Maximum Torque (Nm):1.4</li><li>Product Name:Schmidt Flexible Couplings</li><li>Torsional Stiffness (Nm/Rad):58</li><li>Torsional Stiffness (in-lb/deg):9</li></ul>
2785729</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:11</li><li>HP/100 (RPM):0.025</li><li>Inertia (Wk2) (lb-in²):0.040</li><li>Material Map:always</li><li>Maximum Misalignments Angular (deg):1.0</li><li>Maximum Torque (Nm):1.8</li><li>Product Name:Schmidt Flexible Couplings</li><li>Torsional Stiffness (Nm/Rad):91</li><li>Torsional Stiffness (in-lb/deg):14</li></ul>
2785730</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:11</li><li>HP/100 (RPM):0.050</li><li>Inertia (Wk2) (lb-in²):0.040</li><li>Material Map:always</li><li>Maximum Misalignments Angular (deg):1.0</li><li>Maximum Torque (Nm):3.6</li><li>Product Name:Schmidt Flexible Couplings</li><li>Torsional Stiffness (Nm/Rad):175</li><li>Torsional Stiffness (in-lb/deg):27</li></ul>
2785732</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:19</li><li>HP/100 (RPM):0.180</li><li>Inertia (Wk2) (lb-in²):0.460</li><li>Material Map:always</li><li>Maximum Misalignments Angular (deg):1.0</li><li>Maximum Torque (Nm):13.0</li><li>Product Name:Schmidt Flexible Couplings</li><li>Torsional Stiffness (Nm/Rad):589</li><li>Torsional Stiffness (in-lb/deg):91</li></ul>
2785733</li></ul>,"<p>Specifications</p><ul><li>Coupling Size for Drawing References:19</li><li>HP/100 (RPM):0.360</li><li>Inertia (Wk2) (lb-in²):0.550</li><li>Material Map:always</li><li>Maximum Misalignments Angular (deg):1.0</li><li>Maximum Torque (Nm):26.0</li><li>Product Name:Schmidt Flexible Couplings</li><li>Torsional Stiffness (Nm/Rad):1,386</li><li>Torsional Stiffness (in-lb/deg):214</li></ul>"
2785735</li></ul>,"<p>Specifications</p><ul><li>Coupling Size for Drawing References:28</li><li>HP/100 (RPM):0.500</li><li>Inertia (Wk2) (lb-in²):2.500</li><li>Material Map:always</li><li>Maximum Misalignments Angular (deg):1.0</li><li>Maximum Torque (Nm):35.6</li><li>Product Name:Schmidt Flexible Couplings</li><li>Torsional Stiffness (Nm/Rad):1,713</li><li>Torsional Stiffness (in-lb/deg):265</li></ul>"
2785736</li></ul>,"<p>Specifications</p><ul><li>Coupling Size for Drawing References:28</li><li>HP/100 (RPM):1.000</li><li>Inertia (Wk2) (lb-in²):2.270</li><li>Material Map:always</li><li>Maximum Misalignments Angular (deg):1.0</li><li>Maximum Torque (Nm):71.2</li><li>Product Name:Schmidt Flexible Couplings</li><li>Torsional Stiffness (Nm/Rad):3,441</li><li>Torsional Stiffness (in-lb/deg):532</li></ul>"
2785739</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:1000</li><li>Material Map:always</li><li>Product Name:H-TLC Torque Limiters </li><li>R (in):5/1618 x 3/4 DP</li></ul>
2785741</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:1000</li><li>Material Map:always</li><li>Product Name:H-TLC Torque Limiters </li><li>R (in):5/1618 x 3/4 DP</li></ul>
2785743</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:500</li><li>Material Map:always</li><li>Product Name:H-TLC Torque Limiters </li><li>R (in):1/420 x 1/2 DP</li></ul>
2785745</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:500</li><li>Material Map:always</li><li>Product Name:H-TLC Torque Limiters </li><li>R (in):1/420 x 1/2 DP</li></ul>
2785765</li></ul>,"<p>Specifications</p><ul><li>Horsepower Capacity:0.370</li><li>Inertia (Wk2) (lb-in²):0.100</li><li>Lowest Speed Limit for Maximum Torque (RPM):160</li><li>Maximum Torque Capacity (Nm):15.8</li><li>Practical Speed Limit (RPM):4,000</li><li>Product Name:Schmidt Offset Shaft Couplings</li><li>Shaft Bore Diameter Z (in):0.375</li></ul>"
2785766</li></ul>,"<p>Specifications</p><ul><li>Horsepower Capacity:0.500</li><li>Inertia (Wk2) (lb-in²):0.555</li><li>Lowest Speed Limit for Maximum Torque (RPM):80</li><li>Maximum Torque Capacity (Nm):45.2</li><li>Practical Speed Limit (RPM):3,000</li><li>Product Name:Schmidt Offset Shaft Couplings</li><li>Shaft Bore Diameter Z (in):0.500</li></ul>"
2785808</li></ul>,"<p>Specifications</p><ul><li>Coupling Size for Drawing References:411</li><li>Displacement Angular (deg):±0.5</li><li>Displacement Parallel (in):0.06</li><li>HP/100 (RPM):56.490</li><li>Hub Dimension Fastener Quantity:8</li><li>Hub Dimension Fastener Size:5/8-11x2-1/4</li><li>Hub Dimension α:45°</li><li>Hub Dimension β:45°</li><li>Hub Part Number:S6037XX</li><li>Inertia (Wk2) (lb-in²):1,783.000</li><li>Material Map:always</li><li>No of Bolts (in):5/8""-11</li><li>Product Name:Schmidt Inline Couplings</li><li>Torque (Nm):4,022.3</li></ul>"
2785809</li></ul>,"<p>Specifications</p><ul><li>Coupling Size for Drawing References:431</li><li>Displacement Angular (deg):±0.5</li><li>Displacement Parallel (in):0.06</li><li>HP/100 (RPM):0.880</li><li>Hub Dimension Fastener Quantity:3</li><li>Hub Dimension Fastener Size:1/4-20x1</li><li>Hub Dimension α:120°</li><li>Hub Dimension β:120°</li><li>Hub Part Number:S6026XX</li><li>Inertia (Wk2) (lb-in²):6.700</li><li>Material Map:always</li><li>No of Bolts (in):1/4""-20</li><li>Product Name:Schmidt Inline Couplings</li><li>Torque (Nm):62.1</li></ul>"
2785810</li></ul>,"<p>Specifications</p><ul><li>Coupling Size for Drawing References:436</li><li>Displacement Angular (deg):±0.5</li><li>Displacement Parallel (in):0.06</li><li>HP/100 (RPM):3.170</li><li>Hub Dimension Fastener Quantity:6</li><li>Hub Dimension Fastener Size:1/4-20x1-1/4</li><li>Hub Dimension α:60°</li><li>Hub Dimension β:60°</li><li>Hub Part Number:S6029XX</li><li>Inertia (Wk2) (lb-in²):10.200</li><li>Material Map:always</li><li>No of Bolts (in):1/4""-20</li><li>Product Name:Schmidt Inline Couplings</li><li>Torque (Nm):226.0</li></ul>"
2785811</li></ul>,"<p>Specifications</p><ul><li>Coupling Size for Drawing References:442</li><li>Displacement Angular (deg):±0.5</li><li>Displacement Parallel (in):0.06</li><li>HP/100 (RPM):1.350</li><li>Hub Dimension Fastener Quantity:3</li><li>Hub Dimension Fastener Size:1/4-20x1</li><li>Hub Dimension α:120°</li><li>Hub Dimension β:120°</li><li>Hub Part Number:S6026XX</li><li>Inertia (Wk2) (lb-in²):18.600</li><li>Material Map:always</li><li>No of Bolts (in):1/4""-20</li><li>Product Name:Schmidt Inline Couplings</li><li>Torque (Nm):96.0</li></ul>"
2785812</li></ul>,"<p>Specifications</p><ul><li>Coupling Size for Drawing References:448</li><li>Displacement Angular (deg):±0.5</li><li>Displacement Parallel (in):0.06</li><li>HP/100 (RPM):5.080</li><li>Hub Dimension Fastener Quantity:6</li><li>Hub Dimension Fastener Size:1/4-20x1-1/4</li><li>Hub Dimension α:60°</li><li>Hub Dimension β:60°</li><li>Hub Part Number:S6029XX</li><li>Inertia (Wk2) (lb-in²):29.700</li><li>Material Map:always</li><li>No of Bolts (in):1/4""-20</li><li>Product Name:Schmidt Inline Couplings</li><li>Torque (Nm):361.6</li></ul>"
2785813</li></ul>,"<p>Specifications</p><ul><li>Coupling Size for Drawing References:448</li><li>Displacement Angular (deg):±0.5</li><li>Displacement Parallel (in):0.06</li><li>HP/100 (RPM):5.080</li><li>Hub Dimension Fastener Quantity:6</li><li>Hub Dimension Fastener Size:1/4-20x1-1/4</li><li>Hub Dimension α:60°</li><li>Hub Dimension β:60°</li><li>Hub Part Number:S6029XX</li><li>Inertia (Wk2) (lb-in²):29.700</li><li>Material Map:always</li><li>No of Bolts (in):1/4""-20</li><li>Product Name:Schmidt Inline Couplings</li><li>Torque (Nm):361.6</li></ul>"
2785814</li></ul>,"<p>Specifications</p><ul><li>Coupling Size for Drawing References:463</li><li>Displacement Angular (deg):±0.5</li><li>Displacement Parallel (in):0.06</li><li>HP/100 (RPM):19.040</li><li>Hub Dimension Fastener Quantity:6</li><li>Hub Dimension Fastener Size:1/2-13x2</li><li>Hub Dimension α:60°</li><li>Hub Dimension β:60°</li><li>Hub Part Number:S6034XX</li><li>Inertia (Wk2) (lb-in²):178.700</li><li>Material Map:always</li><li>No of Bolts (in):1/2""-13</li><li>Product Name:Schmidt Inline Couplings</li><li>Torque (Nm):1,355.8</li></ul>"
2785815</li></ul>,"<p>Specifications</p><ul><li>Coupling Size for Drawing References:481</li><li>Displacement Angular (deg):±0.5</li><li>Displacement Parallel (in):0.06</li><li>HP/100 (RPM):36.490</li><li>Hub Dimension Fastener Quantity:8</li><li>Hub Dimension Fastener Size:5/8-11x2-1/4</li><li>Hub Dimension α:45°</li><li>Hub Dimension β:45°</li><li>Hub Part Number:S6037XX</li><li>Inertia (Wk2) (lb-in²):604.000</li><li>Material Map:always</li><li>No of Bolts (in):5/8""-11</li><li>Product Name:Schmidt Inline Couplings</li><li>Torque (Nm):2,598.7</li></ul>"
2785816</li></ul>,"<p>Specifications</p><ul><li>Coupling Size for Drawing References:485</li><li>Displacement Angular (deg):±0.5</li><li>Displacement Parallel (in):0.06</li><li>HP/100 (RPM):29.510</li><li>Hub Dimension Fastener Quantity:6</li><li>Hub Dimension Fastener Size:1/2-13x2</li><li>Hub Dimension α:60°</li><li>Hub Dimension β:60°</li><li>Hub Part Number:S6034XX</li><li>Inertia (Wk2) (lb-in²):534.000</li><li>Material Map:always</li><li>No of Bolts (in):1/2""-13</li><li>Product Name:Schmidt Inline Couplings</li><li>Torque (Nm):2,101.5</li></ul>"
2785822</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,399.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.23700000000000002</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M4 x 10</li><li>Screws Dim (M2):2-M4</li><li>Screws No.:4</li><li>Screws Tt (Nm):3.954</li><li>Shaft Side Force (bar):2,499.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):2,377</li><li>Transmittable T (Nm):50</li></ul>"
2785823</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):799.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.059000000000000004</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M4 x 8</li><li>Screws Dim (M2):2-M4</li><li>Screws No.:2</li><li>Screws Tt (Nm):2.034</li><li>Shaft Side Force (bar):1,500.0</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):594</li><li>Transmittable T (Nm):7</li></ul>"
2785824</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,299.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.183</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M4 x 10</li><li>Screws Dim (M2):3-M4</li><li>Screws No.:3</li><li>Screws Tt (Nm):3.954</li><li>Shaft Side Force (bar):2,299.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):1,798</li><li>Transmittable T (Nm):28</li></ul>"
2785825</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,299.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.18</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M4 x 10</li><li>Screws Dim (M2):3-M4</li><li>Screws No.:3</li><li>Screws Tt (Nm):3.954</li><li>Shaft Side Force (bar):2,099.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):1,798</li><li>Transmittable T (Nm):33</li></ul>"
2785826</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,599.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.23700000000000002</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M4 x 10</li><li>Screws Dim (M2):2-M4</li><li>Screws No.:4</li><li>Screws Tt (Nm):3.954</li><li>Shaft Side Force (bar):2,599.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):2,377</li><li>Transmittable T (Nm):47</li></ul>"
2785827</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,399.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.308</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M4 x 10</li><li>Screws Dim (M2):2-M4</li><li>Screws No.:4</li><li>Screws Tt (Nm):3.954</li><li>Shaft Side Force (bar):2,199.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):2,377</li><li>Transmittable T (Nm):56</li></ul>"
2785828</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,899.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.5700000000000001</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M5 x 12</li><li>Screws Dim (M2):2-M5</li><li>Screws No.:4</li><li>Screws Tt (Nm):8.022</li><li>Shaft Side Force (bar):2,899.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):3,871</li><li>Transmittable T (Nm):95</li></ul>"
2785829</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,799.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.641</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M5 x 12</li><li>Screws Dim (M2):2-M5</li><li>Screws No.:4</li><li>Screws Tt (Nm):8.022</li><li>Shaft Side Force (bar):2,699.8</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):3,871</li><li>Transmittable T (Nm):100</li></ul>"
2785830</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,699.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.783</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M5 x 12</li><li>Screws Dim (M2):2-M5</li><li>Screws No.:4</li><li>Screws Tt (Nm):8.022</li><li>Shaft Side Force (bar):2,599.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):3,871</li><li>Transmittable T (Nm):110</li></ul>"
2785831</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,699.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.759</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M5 x 12</li><li>Screws Dim (M2):2-M5</li><li>Screws No.:4</li><li>Screws Tt (Nm):8.022</li><li>Shaft Side Force (bar):2,399.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):3,871</li><li>Transmittable T (Nm):110</li></ul>"
2785832</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,599.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.9490000000000001</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M5 x 12</li><li>Screws Dim (M2):2-M5</li><li>Screws No.:4</li><li>Screws Tt (Nm):8.022</li><li>Shaft Side Force (bar):2,299.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):3,871</li><li>Transmittable T (Nm):121</li></ul>"
2785833</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,599.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.78</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M5 x 14</li><li>Screws Dim (M2):2-M5</li><li>Screws No.:6</li><li>Screws Tt (Nm):8.022</li><li>Shaft Side Force (bar):2,199.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):5,791</li><li>Transmittable T (Nm):240</li></ul>"
2785834</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,599.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):0.925</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M5 x 12</li><li>Screws Dim (M2):2-M5</li><li>Screws No.:4</li><li>Screws Tt (Nm):8.022</li><li>Shaft Side Force (bar):2,199.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):3,871</li><li>Transmittable T (Nm):130</li></ul>"
2785835</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,699.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.542</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M5 x 14</li><li>Screws Dim (M2):2-M5</li><li>Screws No.:6</li><li>Screws Tt (Nm):8.022</li><li>Shaft Side Force (bar):2,499.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):5,791</li><li>Transmittable T (Nm):210</li></ul>"
2785836</li></ul>,"<p>Specifications</p><ul><li>Hub Bore Tolerance Grade:H7</li><li>Hub Side Force (bar):1,599.9</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1.804</li><li>Product Name:Posi-Lok Keyless Shaft Bushings</li><li>Screws Dim (M1):M5 x 14</li><li>Screws Dim (M2):2-M5</li><li>Screws No.:6</li><li>Screws Tt (Nm):8.022</li><li>Shaft Side Force (bar):2,299.9</li><li>Shaft Tolerance Grade:h8</li><li>Transmittable FA (Nm):5,791</li><li>Transmittable T (Nm):230</li></ul>"
2785886</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:1</li><li>Material Map:always</li><li>Product Name:Through-Shaft Torq-Tenders with Actuating Pin</li></ul>
2785888</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:1</li><li>Material Map:always</li><li>Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Disc</li></ul>
2785889</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:1</li><li>Material Map:always</li><li>Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Pin</li></ul>
2785894</li></ul>,<p>Specifications</p><ul><li>Material Map:always</li></ul>
2785895</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:1</li><li>Material Map:always</li></ul>
2785897</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:2</li><li>Material Map:always</li><li>Product Name:Through-Shaft Torq-Tenders with Actuating Disc</li></ul>
2785898</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:2</li><li>Material Map:always</li><li>Product Name:Through-Shaft Torq-Tenders with Actuating Pin</li></ul>
2785900</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:2</li><li>Material Map:always</li><li>Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Disc</li></ul>
2785901</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:2</li><li>Material Map:always</li><li>Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Pin</li></ul>
2785903</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:2</li><li>Material Map:always</li><li>Product Name:End-of-Shaft Mount Torq-Tenders with Actuating Disc</li></ul>
2785907</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:2</li><li>Material Map:always</li><li>Product Name:End-of-Shaft Mount Torq-Tenders with Actuating Pin</li></ul>
2785909</li></ul>,<p>Specifications</p><ul><li>Material Map:always</li></ul>
2785910</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:2</li><li>Material Map:always</li></ul>
2785912</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:2</li><li>Material Map:always</li><li>Product Name:Through-Shaft Torq-Tenders with Actuating Disc</li></ul>
2785913</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:2</li><li>Material Map:always</li><li>Product Name:Through-Shaft Torq-Tenders with Actuating Pin</li></ul>
2785915</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:2</li><li>Material Map:always</li><li>Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Disc</li></ul>
2785916</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:2</li><li>Material Map:always</li><li>Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Pin</li></ul>
2785921</li></ul>,<p>Specifications</p><ul><li>Material Map:always</li></ul>
2785922</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:2</li><li>Material Map:always</li></ul>
2785924</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:3</li><li>Material Map:always</li><li>Product Name:Through-Shaft Torq-Tenders with Actuating Disc</li></ul>
2785925</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:3</li><li>Material Map:always</li><li>Product Name:Through-Shaft Torq-Tenders with Actuating Pin</li></ul>
2785927</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:3</li><li>Material Map:always</li><li>Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Disc</li></ul>
2785928</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:3</li><li>Material Map:always</li><li>Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Pin</li></ul>
2785930</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:3</li><li>Material Map:always</li><li>Product Name:End-of-Shaft Mount Torq-Tenders with Actuating Disc</li></ul>
2785934</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:3</li><li>Material Map:always</li><li>Product Name:End-of-Shaft Mount Torq-Tenders with Actuating Pin</li></ul>
2785936</li></ul>,<p>Specifications</p><ul><li>Material Map:always</li></ul>
2785937</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:3</li><li>Material Map:always</li></ul>
2785939</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:3</li><li>Material Map:always</li><li>Product Name:Through-Shaft Torq-Tenders with Actuating Disc</li></ul>
2785940</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:3</li><li>Material Map:always</li><li>Product Name:Through-Shaft Torq-Tenders with Actuating Pin</li></ul>
2785942</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:3</li><li>Material Map:always</li><li>Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Disc</li></ul>
2785943</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:3</li><li>Material Map:always</li><li>Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Pin</li></ul>
2785945</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:3</li><li>Material Map:always</li><li>Product Name:Through-Shaft Torq-Tenders with Actuating Disc</li></ul>
2785946</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:3</li><li>Material Map:always</li><li>Product Name:Through-Shaft Torq-Tenders with Actuating Pin</li></ul>
2785948</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:3</li><li>Material Map:always</li><li>Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Disc</li></ul>
2785949</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:3</li><li>Material Map:always</li><li>Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Pin</li></ul>
2785954</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:4</li><li>Material Map:always</li><li>Product Name:Through-Shaft Torq-Tenders with Actuating Disc</li></ul>
2785955</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:4</li><li>Material Map:always</li><li>Product Name:Through-Shaft Torq-Tenders with Actuating Pin</li></ul>
2785957</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:4</li><li>Material Map:always</li><li>Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Disc</li></ul>
2785958</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:4</li><li>Material Map:always</li><li>Product Name:Shaft-to-Shaft Torq-Tenders with Actuating Pin</li></ul>
2785966</li></ul>,<p>Specifications</p><ul><li>Normal Input (H.P.):1/2</li><li>Product Name:Y Model Unidirectional Adjustable Speed Drives</li><li>Speed Range:0-400</li><li>Torque Rating (Nm):6.8</li></ul>
2785970</li></ul>,<p>Specifications</p><ul><li>Normal Input (H.P.):1/2</li><li>Product Name:Y Model Unidirectional Adjustable Speed Drives</li><li>Speed Range:0-400</li><li>Torque Rating (Nm):6.8</li></ul>
2931349</li></ul>,"<p>Specifications</p><ul><li>Dimension (H):M12</li><li>Hub Bore Tolerance H7 Grade:H7</li><li>Polar Moment of Inertia (*10⁻³) (lb-in²):1803.51</li><li>Product Name:ETP Hyloc Keyless Shaft Bushings</li><li>Shaft Tolerance H7 Grade:h7</li><li>Shaft h7 FA (lbf):161,856</li><li>Shaft h7 T (Nm):43,196</li></ul>"
5053227</li></ul>,<p>Specifications</p><ul><li>Product Name:Drive Accessories</li></ul>
2785862</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):32.0</li><li>Clamp Screw Size M:M3</li><li>Coupling Size for Drawing References:30</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.02500</li><li>Operating Torque (Nm):5.0</li><li>Product Name:ServoClass Double Flex Couplings</li><li>Style:A</li><li>Tightening Torque (Nm):1.469</li><li>Torsional Stiffness (Nm/Rad):4,000</li><li>Torsional Stiffness (in-lb/deg):618</li><li>Weight (g):53.86</li></ul>"
2785863</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):56.0</li><li>Clamp Screw Size M:M4</li><li>Coupling Size for Drawing References:35</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.09200</li><li>Operating Torque (Nm):8.0</li><li>Product Name:ServoClass Double Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):3.390</li><li>Torsional Stiffness (Nm/Rad):9,000</li><li>Torsional Stiffness (in-lb/deg):1,390</li><li>Weight (g):121.90</li></ul>"
2785864</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):39.9</li><li>Clamp Screw Size M:M4</li><li>Coupling Size for Drawing References:40</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.10100</li><li>Operating Torque (Nm):10.1</li><li>Product Name:ServoClass Double Flex Couplings</li><li>Style:A</li><li>Tightening Torque (Nm):3.390</li><li>Torsional Stiffness (Nm/Rad):10,000</li><li>Torsional Stiffness (in-lb/deg):1,545</li><li>Weight (g):121.90</li></ul>"
