"ID","ATTRIBUTES"
6357357,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357361,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357363,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357379,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357390,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357397,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357399,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357405,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357407,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357425,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357427,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357433,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357443,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357445,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357447,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357449,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357451,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357457,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357471,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357485,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357488,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357489,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357495,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357505,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357533,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357535,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357537,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357551,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357553,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357555,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357557,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357559,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357565,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357567,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357576,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357585,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357595,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357601,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357617,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Legend:Distancia Minima|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357619,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357621,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357635,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357663,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357665,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357671,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357679,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357695,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357699,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357723,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357727,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357729,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357737,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357741,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357751,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357753,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357755,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357771,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357777,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357783,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357793,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357797,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357803,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357805,"Double-Sided:No|Header:Caution|Height (in):9 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357817,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357823,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357833,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357857,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357861,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357869,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357873,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357875,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357877,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357879,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357881,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357897,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357911,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357915,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357927,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357937,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357941,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357943,"Double-Sided:No|Header:Danger|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357959,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357970,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357977,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357979,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357985,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6357987,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358005,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358007,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358013,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358023,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358025,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358027,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358029,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358031,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358037,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358051,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358065,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358068,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358069,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358075,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358085,"Double-Sided:No|Header:Notice|Height (in):9 1/2|Sign Background Color:White|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358113,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358115,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358117,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358131,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358133,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358135,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358137,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358139,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358145,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358147,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358156,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358165,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358175,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358181,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358197,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Legend:Distancia Minima|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358199,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358201,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358215,"Double-Sided:No|Header:Warning|Height (in):9 1/2|Sign Background Color:Orange|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):12 1/2"""
6358262,"Double-Sided:No|Header:Caution|Height (in):10 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):14 1/2"
6358264,"Double-Sided:No|Header:Caution|Height (in):10 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):14 1/2"
6358270,"Double-Sided:No|Header:Caution|Height (in):10 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):14 1/2"
6358278,"Double-Sided:No|Header:Caution|Height (in):10 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):14 1/2"
6358294,"Double-Sided:No|Header:Caution|Height (in):10 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):14 1/2"
6358298,"Double-Sided:No|Header:Caution|Height (in):10 1/2|Sign Background Color:Yellow|Sign Material:Aluminum|Sign Shape:Rectangle|Width (in):14 1/2"
