edit-name,doc-id,product-code,specifications
EN251,13691,SACPL-72/1800,Weight (kg):50.9|Weight (lbs):112.2
EN212,13692,38046,Belt Width (in.):48|1200:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Hinge Pin Diameter (in.):1/4|.25:Choose_Hinge_Pin_Diameter_in|Choose_Hinge_Pin_Diameter_mm:Hinge Pin Diameter (mm)|Hinge Pin Material:Nylon Covered Steel Cable|One pin:Choose_Hinge_Pin_Material|.14:Package Configuration|.3:Weight (kg)|Weight (lbs)
EN213,13693,38047,Belt Width (in.):54|1350:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Hinge Pin Diameter (in.):1/4|6.35:Choose_Hinge_Pin_Diameter_in|Choose_Hinge_Pin_Diameter_mm:Hinge Pin Diameter (mm)|Hinge Pin Material:Nylon Covered Stainless Cable (300 Series)|One pin:Choose_Hinge_Pin_Material|.14:Package Configuration|.3:Weight (kg)|Weight (lbs)
EN214,13694,38048,Belt Width (in.):60|1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Hinge Pin Diameter (in.):1/4|6.35:Choose_Hinge_Pin_Diameter_in|Choose_Hinge_Pin_Diameter_mm:Hinge Pin Diameter (mm)|Hinge Pin Material:Nylon Covered Stainless Cable (300 Series)|One pin:Choose_Hinge_Pin_Material|.18:Package Configuration|.4:Weight (kg)|Weight (lbs)
EN215,13695,38049,Belt Width (in.):72|1800:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Hinge Pin Diameter (in.):1/4|6.35:Choose_Hinge_Pin_Diameter_in|Choose_Hinge_Pin_Diameter_mm:Hinge Pin Diameter (mm)|Hinge Pin Material:Nylon Covered Stainless Cable (300 Series)|One pin:Choose_Hinge_Pin_Material|.23:Package Configuration|.5:Weight (kg)|Weight (lbs)
EN216,13704,40529,Package Configuration:Box|Rivet Material:Steel|Rivet Quantity:250|Rivet Size:C|Weight (kg):1.18|Weight (lbs):2.6|With Washers:No
EN217,13705,40538,Package Configuration:Box|Rivet Material:Steel|Rivet Quantity:250|Rivet Size:C/D|Weight (kg):1.27|Weight (lbs):2.8|With Washers:No
EN220,13706,41193,Package Configuration:Bucket|Rivet Material:Steel|Rivet Quantity:2000|Rivet Size:C/D|Weight (kg):9.61|Weight (lbs):21.3|With Washers:No
EN218,13707,40541,Package Configuration:Box|Rivet Material:Steel|Rivet Quantity:100|Rivet Size:C|Weight (kg):.5|Weight (lbs):1.1|With Washers:No
EN219,13708,41192,Package Configuration:Bucket|Rivet Material:Steel|Rivet Quantity:2000|Rivet Size:C|Weight (kg):9.16|Weight (lbs):20.2|With Washers:No
EN252,14042,40685,Belt Width (in.):18|450:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Hinge Pin Diameter (in.):1/4|6.35:Choose_Hinge_Pin_Diameter_in|Choose_Hinge_Pin_Diameter_mm:Hinge Pin Diameter (mm)|Hinge Pin Material:Bare Armored Cable|Ten Pins:Choose_Hinge_Pin_Material|.77:Package Configuration|1.7:Weight (kg)|Weight (lbs)
EN253,14043,40686,Belt Width (in.):24|600:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Hinge Pin Diameter (in.):1/4|6.35:Choose_Hinge_Pin_Diameter_in|Choose_Hinge_Pin_Diameter_mm:Hinge Pin Diameter (mm)|Hinge Pin Material:Bare Armored Cable|Ten Pins:Choose_Hinge_Pin_Material|1.04:Package Configuration|2.3:Weight (kg)|Weight (lbs)
EN254,14044,40687,Belt Width (in.):26|650:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Hinge Pin Diameter (in.):1/4|6.35:Choose_Hinge_Pin_Diameter_in|Choose_Hinge_Pin_Diameter_mm:Hinge Pin Diameter (mm)|Hinge Pin Material:Bare Armored Cable|Ten Pins:Choose_Hinge_Pin_Material|1.09:Package Configuration|2.4:Weight (kg)|Weight (lbs)
EN255,14045,40688,Belt Width (in.):30|750:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Hinge Pin Diameter (in.):1/4|6.35:Choose_Hinge_Pin_Diameter_in|Choose_Hinge_Pin_Diameter_mm:Hinge Pin Diameter (mm)|Hinge Pin Material:Bare Armored Cable|Ten Pins:Choose_Hinge_Pin_Material|1.27:Package Configuration|2.8:Weight (kg)|Weight (lbs)
EN256,14046,40689,Belt Width (in.):36|900:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Hinge Pin Diameter (in.):1/4|6.35:Choose_Hinge_Pin_Diameter_in|Choose_Hinge_Pin_Diameter_mm:Hinge Pin Diameter (mm)|Hinge Pin Material:Bare Armored Cable|Ten Pins:Choose_Hinge_Pin_Material|1.54:Package Configuration|3.4:Weight (kg)|Weight (lbs)
EN257,14047,40691,Belt Width (in.):42|1050:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Hinge Pin Diameter (in.):1/4|6.35:Choose_Hinge_Pin_Diameter_in|Choose_Hinge_Pin_Diameter_mm:Hinge Pin Diameter (mm)|Hinge Pin Material:Bare Armored Cable|Ten Pins:Choose_Hinge_Pin_Material|1.72:Package Configuration|3.8:Weight (kg)|Weight (lbs)
EN258,14048,40692,Belt Width (in.):48|1200:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Hinge Pin Diameter (in.):1/4|6.35:Choose_Hinge_Pin_Diameter_in|Choose_Hinge_Pin_Diameter_mm:Hinge Pin Diameter (mm)|Hinge Pin Material:Bare Armored Cable|Ten Pins:Choose_Hinge_Pin_Material|2.18:Package Configuration|4.8:Weight (kg)|Weight (lbs)
EN260,14570,75610,Belt Width (in.):12|300:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Belt Width Minus (in.):2|50:Choose_Belt_Width_Minus_in|Choose_Belt_Width_Minus_mm:Belt Width Minus (mm)|Blade Configuration:Single|83:Choose_Blade_Configuration|7 1/4:Blade Durometer|185:Blade Height (in.)|Polyurethane:Blade Height (mm)|Choose_Blade_Material:Blade Material|Blade Width (in.):10|Blade Width (mm):250|CEMA Rating:Class 3|Horizontal Clearance Required (in.):4|Horizontal Clearance Required (mm):100|Maximum Belt Speed (FPM):700|3.5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):37|Maximum Conveyor Span (mm):925|Pole Diameter (in.):2 3/8|Pole Diameter (mm):60|Pole Length (in.):42|Pole Length (mm):1050|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:EST|4:Choose_Tensioner|100:Usable Blade Wear Length (in.)|9 1/2:Usable Blade Wear Length (mm)|238:Vertical Clearance Required (in.)|22.4:Vertical Clearance Required (mm)|49.4:Weight (kg)|10:Weight (lbs)|Choose_Minimum_Pulley_Diameter_in:Minimum Pulley Diameter (in.)|Minimum Pulley Diameter (mm):250|Mild Steel Powdercoat:Choose_Minimum_Pulley_Diameter_mm|Choose_Cleaner_Material:Cleaner Material
EN261,14571,75611,Belt Width (in.):18|450:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Belt Width Minus (in.):2|50:Choose_Belt_Width_Minus_in|Choose_Belt_Width_Minus_mm:Belt Width Minus (mm)|Blade Configuration:Single|83:Choose_Blade_Configuration|7 1/4:Blade Durometer|185:Blade Height (in.)|Polyurethane:Blade Height (mm)|Choose_Blade_Material:Blade Material|Blade Width (in.):16|Blade Width (mm):400|CEMA Rating:Class 3|Horizontal Clearance Required (in.):4|Horizontal Clearance Required (mm):100|Maximum Belt Speed (FPM):700|3.5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):43|Maximum Conveyor Span (mm):1075|Pole Diameter (in.):2 3/8|Pole Diameter (mm):60|Pole Length (in.):48|Pole Length (mm):1200|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:EST|4:Choose_Tensioner|100:Usable Blade Wear Length (in.)|9 1/2:Usable Blade Wear Length (mm)|238:Vertical Clearance Required (in.)|25.0:Vertical Clearance Required (mm)|55.3:Weight (kg)|10:Weight (lbs)|Choose_Minimum_Pulley_Diameter_in:Minimum Pulley Diameter (in.)|Minimum Pulley Diameter (mm):250|Mild Steel Powdercoat:Choose_Minimum_Pulley_Diameter_mm|Choose_Cleaner_Material:Cleaner Material
EN262,14572,75612,Belt Width (in.):24|600:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Belt Width Minus (in.):2|50:Choose_Belt_Width_Minus_in|Choose_Belt_Width_Minus_mm:Belt Width Minus (mm)|Blade Configuration:Single|83:Choose_Blade_Configuration|7 1/4:Blade Durometer|185:Blade Height (in.)|Polyurethane:Blade Height (mm)|Choose_Blade_Material:Blade Material|Blade Width (in.):22|Blade Width (mm):550|CEMA Rating:Class 3|Horizontal Clearance Required (in.):4|Horizontal Clearance Required (mm):100|Maximum Belt Speed (FPM):700|3.5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):49|Maximum Conveyor Span (mm):1225|Pole Diameter (in.):2 3/8|Pole Diameter (mm):60|Pole Length (in.):54|Pole Length (mm):1350|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:EST|4:Choose_Tensioner|100:Usable Blade Wear Length (in.)|9 1/2:Usable Blade Wear Length (mm)|238:Vertical Clearance Required (in.)|27.7:Vertical Clearance Required (mm)|61.2:Weight (kg)|10:Weight (lbs)|Choose_Minimum_Pulley_Diameter_in:Minimum Pulley Diameter (in.)|Minimum Pulley Diameter (mm):250|Mild Steel Powdercoat:Choose_Minimum_Pulley_Diameter_mm|Choose_Cleaner_Material:Cleaner Material
EN263,14573,75613,Belt Width (in.):30|750:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Belt Width Minus (in.):2|50:Choose_Belt_Width_Minus_in|Choose_Belt_Width_Minus_mm:Belt Width Minus (mm)|Blade Configuration:Single|83:Choose_Blade_Configuration|7 1/4:Blade Durometer|185:Blade Height (in.)|Polyurethane:Blade Height (mm)|Choose_Blade_Material:Blade Material|Blade Width (in.):28|Blade Width (mm):700|CEMA Rating:Class 3|Horizontal Clearance Required (in.):4|Horizontal Clearance Required (mm):100|Maximum Belt Speed (FPM):700|3.5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):55|Maximum Conveyor Span (mm):1375|Pole Diameter (in.):2 3/8|Pole Diameter (mm):60|Pole Length (in.):60|Pole Length (mm):1500|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:EST|4:Choose_Tensioner|100:Usable Blade Wear Length (in.)|9 1/2:Usable Blade Wear Length (mm)|238:Vertical Clearance Required (in.)|30.4:Vertical Clearance Required (mm)|67.1:Weight (kg)|10:Weight (lbs)|Choose_Minimum_Pulley_Diameter_in:Minimum Pulley Diameter (in.)|Minimum Pulley Diameter (mm):250|Mild Steel Powdercoat:Choose_Minimum_Pulley_Diameter_mm|Choose_Cleaner_Material:Cleaner Material
EN264,14574,75614,Belt Width (in.):36|900:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Belt Width Minus (in.):2|50:Choose_Belt_Width_Minus_in|Choose_Belt_Width_Minus_mm:Belt Width Minus (mm)|Blade Configuration:Single|83:Choose_Blade_Configuration|7 1/4:Blade Durometer|185:Blade Height (in.)|Polyurethane:Blade Height (mm)|Choose_Blade_Material:Blade Material|Blade Width (in.):34|Blade Width (mm):850|CEMA Rating:Class 3|Horizontal Clearance Required (in.):4|Horizontal Clearance Required (mm):100|Maximum Belt Speed (FPM):700|3.5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):61|Maximum Conveyor Span (mm):1525|Pole Diameter (in.):2 3/8|Pole Diameter (mm):60|Pole Length (in.):66|Pole Length (mm):1650|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:EST|4:Choose_Tensioner|100:Usable Blade Wear Length (in.)|9 1/2:Usable Blade Wear Length (mm)|238:Vertical Clearance Required (in.)|33.1:Vertical Clearance Required (mm)|73.0:Weight (kg)|10:Weight (lbs)|Choose_Minimum_Pulley_Diameter_in:Minimum Pulley Diameter (in.)|Minimum Pulley Diameter (mm):250|Mild Steel Powdercoat:Choose_Minimum_Pulley_Diameter_mm|Choose_Cleaner_Material:Cleaner Material
EN265,14575,75615,Belt Width (in.):42|1050:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Belt Width Minus (in.):2|50:Choose_Belt_Width_Minus_in|Choose_Belt_Width_Minus_mm:Belt Width Minus (mm)|Blade Configuration:Single|83:Choose_Blade_Configuration|7 1/4:Blade Durometer|185:Blade Height (in.)|Polyurethane:Blade Height (mm)|Choose_Blade_Material:Blade Material|Blade Width (in.):40|Blade Width (mm):1000|CEMA Rating:Class 3|Horizontal Clearance Required (in.):4|Horizontal Clearance Required (mm):100|Maximum Belt Speed (FPM):700|3.5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):67|Maximum Conveyor Span (mm):1675|Pole Diameter (in.):2 3/8|Pole Diameter (mm):60|Pole Length (in.):72|Pole Length (mm):1800|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:EST|4:Choose_Tensioner|100:Usable Blade Wear Length (in.)|9 1/2:Usable Blade Wear Length (mm)|238:Vertical Clearance Required (in.)|35.8:Vertical Clearance Required (mm)|78.9:Weight (kg)|10:Weight (lbs)|Choose_Minimum_Pulley_Diameter_in:Minimum Pulley Diameter (in.)|Minimum Pulley Diameter (mm):250|Mild Steel Powdercoat:Choose_Minimum_Pulley_Diameter_mm|Choose_Cleaner_Material:Cleaner Material
EN266,14576,75616,Belt Width (in.):48|1200:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Belt Width Minus (in.):2|50:Choose_Belt_Width_Minus_in|Choose_Belt_Width_Minus_mm:Belt Width Minus (mm)|Blade Configuration:Single|83:Choose_Blade_Configuration|7 1/4:Blade Durometer|185:Blade Height (in.)|Polyurethane:Blade Height (mm)|Choose_Blade_Material:Blade Material|Blade Width (in.):46|Blade Width (mm):1150|CEMA Rating:Class 3|Horizontal Clearance Required (in.):4|Horizontal Clearance Required (mm):100|Maximum Belt Speed (FPM):700|3.5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):73|Maximum Conveyor Span (mm):1825|Pole Diameter (in.):2 3/8|Pole Diameter (mm):60|Pole Length (in.):78|Pole Length (mm):1950|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:EST|4:Choose_Tensioner|100:Usable Blade Wear Length (in.)|9 1/2:Usable Blade Wear Length (mm)|238:Vertical Clearance Required (in.)|38.5:Vertical Clearance Required (mm)|84.8:Weight (kg)|10:Weight (lbs)|Choose_Minimum_Pulley_Diameter_in:Minimum Pulley Diameter (in.)|Minimum Pulley Diameter (mm):250|Mild Steel Powdercoat:Choose_Minimum_Pulley_Diameter_mm|Choose_Cleaner_Material:Cleaner Material
EN267,14577,75617,Belt Width (in.):54|1350:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Belt Width Minus (in.):2|50:Choose_Belt_Width_Minus_in|Choose_Belt_Width_Minus_mm:Belt Width Minus (mm)|Blade Configuration:Single|83:Choose_Blade_Configuration|7 1/4:Blade Durometer|185:Blade Height (in.)|Polyurethane:Blade Height (mm)|Choose_Blade_Material:Blade Material|Blade Width (in.):52|Blade Width (mm):1300|CEMA Rating:Class 3|Horizontal Clearance Required (in.):4|Horizontal Clearance Required (mm):100|Maximum Belt Speed (FPM):700|3.5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):83|Maximum Conveyor Span (mm):2075|Pole Diameter (in.):2 3/8|Pole Diameter (mm):60|Pole Length (in.):88|Pole Length (mm):2200|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:EST|4:Choose_Tensioner|100:Usable Blade Wear Length (in.)|9 1/2:Usable Blade Wear Length (mm)|238:Vertical Clearance Required (in.)|41.1:Vertical Clearance Required (mm)|90.7:Weight (kg)|10:Weight (lbs)|Choose_Minimum_Pulley_Diameter_in:Minimum Pulley Diameter (in.)|Minimum Pulley Diameter (mm):250|Mild Steel Powdercoat:Choose_Minimum_Pulley_Diameter_mm|Choose_Cleaner_Material:Cleaner Material
EN268,14578,75618,Belt Width (in.):60|1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Belt Width Minus (in.):2|50:Choose_Belt_Width_Minus_in|Choose_Belt_Width_Minus_mm:Belt Width Minus (mm)|Blade Configuration:Single|83:Choose_Blade_Configuration|7 1/4:Blade Durometer|185:Blade Height (in.)|Polyurethane:Blade Height (mm)|Choose_Blade_Material:Blade Material|Blade Width (in.):58|Blade Width (mm):1450|CEMA Rating:Class 3|Horizontal Clearance Required (in.):4|Horizontal Clearance Required (mm):100|Maximum Belt Speed (FPM):700|3.5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):89|Maximum Conveyor Span (mm):2225|Pole Diameter (in.):2 3/8|Pole Diameter (mm):60|Pole Length (in.):94|Pole Length (mm):2350|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:EST|4:Choose_Tensioner|100:Usable Blade Wear Length (in.)|9 1/2:Usable Blade Wear Length (mm)|238:Vertical Clearance Required (in.)|43.8:Vertical Clearance Required (mm)|96.6:Weight (kg)|10:Weight (lbs)|Choose_Minimum_Pulley_Diameter_in:Minimum Pulley Diameter (in.)|Minimum Pulley Diameter (mm):250|Mild Steel Powdercoat:Choose_Minimum_Pulley_Diameter_mm|Choose_Cleaner_Material:Cleaner Material
EN269,14588,75771,Belt Width (in.):72|1800:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Belt Width Minus (in.):2|50:Choose_Belt_Width_Minus_in|Choose_Belt_Width_Minus_mm:Belt Width Minus (mm)|Blade Configuration:Single|83:Choose_Blade_Configuration|7 1/4:Blade Durometer|185:Blade Height (in.)|Polyurethane:Blade Height (mm)|Choose_Blade_Material:Blade Material|Blade Width (in.):70|Blade Width (mm):1750|CEMA Rating:Class 3|Horizontal Clearance Required (in.):4|Horizontal Clearance Required (mm):100|Maximum Belt Speed (FPM):700|3.5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):101|Maximum Conveyor Span (mm):2525|Pole Diameter (in.):2 3/8|Pole Diameter (mm):60|Pole Length (in.):106|Pole Length (mm):2650|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:EST|4:Choose_Tensioner|100:Usable Blade Wear Length (in.)|9 1/2:Usable Blade Wear Length (mm)|238:Vertical Clearance Required (in.)|46.5:Vertical Clearance Required (mm)|102.5:Weight (kg)|10:Weight (lbs)|Choose_Minimum_Pulley_Diameter_in:Minimum Pulley Diameter (in.)|Minimum Pulley Diameter (mm):250|Mild Steel Powdercoat:Choose_Minimum_Pulley_Diameter_mm|Choose_Cleaner_Material:Cleaner Material
EN270,14589,75779,Belt Width (in.):18|450:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Belt Width Minus (in.):8|200:Choose_Belt_Width_Minus_in|Choose_Belt_Width_Minus_mm:Belt Width Minus (mm)|Blade Configuration:Single|83:Choose_Blade_Configuration|7 1/4:Blade Durometer|185:Blade Height (in.)|Polyurethane:Blade Height (mm)|Choose_Blade_Material:Blade Material|Blade Width (in.):10|Blade Width (mm):250|CEMA Rating:Class 3|Horizontal Clearance Required (in.):4|Horizontal Clearance Required (mm):100|Maximum Belt Speed (FPM):700|3.5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):43|Maximum Conveyor Span (mm):1075|Pole Diameter (in.):2 3/8|Pole Diameter (mm):60|Pole Length (in.):48|Pole Length (mm):1200|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:EST|4:Choose_Tensioner|100:Usable Blade Wear Length (in.)|9 1/2:Usable Blade Wear Length (mm)|238:Vertical Clearance Required (in.)|23.3:Vertical Clearance Required (mm)|51.3:Weight (kg)|10:Weight (lbs)|Choose_Minimum_Pulley_Diameter_in:Minimum Pulley Diameter (in.)|Minimum Pulley Diameter (mm):250|Mild Steel Powdercoat:Choose_Minimum_Pulley_Diameter_mm|Choose_Cleaner_Material:Cleaner Material
EN271,14590,75780,Belt Width (in.):24|600:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Belt Width Minus (in.):8|200:Choose_Belt_Width_Minus_in|Choose_Belt_Width_Minus_mm:Belt Width Minus (mm)|Blade Configuration:Single|83:Choose_Blade_Configuration|7 1/4:Blade Durometer|185:Blade Height (in.)|Polyurethane:Blade Height (mm)|Choose_Blade_Material:Blade Material|Blade Width (in.):16|Blade Width (mm):400|CEMA Rating:Class 3|Horizontal Clearance Required (in.):4|Horizontal Clearance Required (mm):100|Maximum Belt Speed (FPM):700|3.5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):49|Maximum Conveyor Span (mm):1225|Pole Diameter (in.):2 3/8|Pole Diameter (mm):60|Pole Length (in.):54|Pole Length (mm):1350|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:EST|4:Choose_Tensioner|100:Usable Blade Wear Length (in.)|9 1/2:Usable Blade Wear Length (mm)|238:Vertical Clearance Required (in.)|25.9:Vertical Clearance Required (mm)|57.2:Weight (kg)|10:Weight (lbs)|Choose_Minimum_Pulley_Diameter_in:Minimum Pulley Diameter (in.)|Minimum Pulley Diameter (mm):250|Mild Steel Powdercoat:Choose_Minimum_Pulley_Diameter_mm|Choose_Cleaner_Material:Cleaner Material
EN272,14591,75781,Belt Width (in.):30|750:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Belt Width Minus (in.):8|200:Choose_Belt_Width_Minus_in|Choose_Belt_Width_Minus_mm:Belt Width Minus (mm)|Blade Configuration:Single|83:Choose_Blade_Configuration|7 1/4:Blade Durometer|185:Blade Height (in.)|Polyurethane:Blade Height (mm)|Choose_Blade_Material:Blade Material|Blade Width (in.):22|Blade Width (mm):550|CEMA Rating:Class 3|Horizontal Clearance Required (in.):4|Horizontal Clearance Required (mm):100|Maximum Belt Speed (FPM):700|3.5:Choose_Maximum_Belt_Speed_FPM|Choose_Maximum_Belt_Speed_Msec:Maximum Belt Speed (M/sec)|Maximum Conveyor Span (in.):55|Maximum Conveyor Span (mm):1375|Pole Diameter (in.):2 3/8|Pole Diameter (mm):60|Pole Length (in.):60|Pole Length (mm):1500|Temperature Range (C):-35° to 82°|-30° to 180°:Choose_Temperature_Range_C|Choose_Temperature_Range_F:Temperature Range (F)|Tensioner:EST|4:Choose_Tensioner|100:Usable Blade Wear Length (in.)|9 1/2:Usable Blade Wear Length (mm)|238:Vertical Clearance Required (in.)|28.6:Vertical Clearance Required (mm)|63.1:Weight (kg)|10:Weight (lbs)|Choose_Minimum_Pulley_Diameter_in:Minimum Pulley Diameter (in.)|Minimum Pulley Diameter (mm):250|Mild Steel Powdercoat:Choose_Minimum_Pulley_Diameter_mm|Choose_Cleaner_Material:Cleaner Material
