"ID","DETAIL_ATTRIBUTES"
1316260,"Application:Variable speed drive|Applied product:CFW11 CFW11M|Certification:EAC|Complement:IOB-01|DESCRIPTION:Function expansion module|Language:Portuguese/English/Spanish"
1316261,"Application:Variable speed drive|Applied product:CFW11 CFW11M|Complement:IOC-01|DESCRIPTION:Function expansion module|Language:Portuguese/English/Spanish"
1316262,"Application:Variable speed drive|Applied product:CFW11 CFW11M|Complement:IOC-02|DESCRIPTION:Function expansion module|Language:Portuguese/English/Spanish"
1316263,"Application:Variable speed drive|Applied product:CFW11 CFW11M|Complement:IOE-01|DESCRIPTION:Function expansion module|Language:Portuguese/English/Spanish"
1316264,"Application:Variable speed drive|Applied product:CFW11 CFW11M|Complement:IOE-02|DESCRIPTION:Function expansion module|Language:Portuguese/English/Spanish"
1316265,"Application:Variable speed drive|Applied product:CFW11 CFW11M|Complement:IOE-03|DESCRIPTION:Function expansion module|Language:Portuguese/English/Spanish"
1316266,"Application:Variable speed drive|Applied product:CFW08|Certification:EAC|Complement:CDI08-120|DESCRIPTION:Interface board|Language:English"
1316267,"Application:Variable speed drive|Certification:Without|Complement:KCS-CFW08|DESCRIPTION:Interface module for HMI|Language:Without"
1316273,"Application:Sot-starter|Applied product:SSW06|Certification:Without|Complement:KFB-EN-SSW06|DESCRIPTION:Communication board|Language:Portuguese/English/Spanish|Type:Kit|ï¿½:ï¿½"
1316274,"Application:Sot-starter|Applied product:SSW06|Certification:Without|Complement:KFB-EN-SSW06|DESCRIPTION:Communication board|Language:Portuguese/English/Spanish"
1316276,"Application:Sot-starter|Applied product:SSW06|Certification:Without|Complement:KFB-PD-PV1-SSW06|DESCRIPTION:Communication board|Language:Portuguese/English/Spanish|Type:Kit|ï¿½:ï¿½"
1316295,"Application:Variable speed drive|Applied product:CFW11 Size D|Description:Protection|Language:Portuguese/English/Spanish|Model/Complement:KIP21D-01|Type:Kit"
1316315,"Application:Variable speed drive|Applied product:CFW11 Size A|Description:Protection|Language:Portuguese/English/Spanish|Model/Complement:KN1A-01|Type:Kit"
1316316,"Application:Variable speed drive|Applied product:CFW700 Size A CFW701 Size A|Certification:Without|Description:Protection|Language:Portuguese/English/Spanish|Model/Complement:KN1A-02|Type:Kit"
1316317,"Application:Variable speed drive|Applied product:CFW11 Size B|Description:Protection|Language:Portuguese/English/Spanish|Model/Complement:KN1B-01|Type:Kit"
1316318,"Application:Variable speed drive|Applied product:CFW700 Size B CFW701 Size B|Certification:Without|Description:Protection|Language:Portuguese/English/Spanish|Model/Complement:KN1B-02|Type:Kit"
1316319,"Application:Variable speed drive|Applied product:CFW11 Size C|Description:Protection|Language:Portuguese/English/Spanish|Model/Complement:KN1C-01|Type:Kit"
1316320,"Application:Variable speed drive|Applied product:CFW700 Size C CFW701 Size C|Certification:Without|Description:Protection|Language:Portuguese/English/Spanish|Model/Complement:KN1C-02|Type:Kit"
1316323,"Application:Variable speed drive|Applied product:CFW11 Size E 105A and 142A CFW700 Size E 105A and 142A CFW701 Size E 105A and 142A|Description:Protection|Language:Portuguese/English/Spanish|Model/Complement:KN1E-01|Type:Kit"
1316324,"Application:Variable speed drive|Applied product:CFW11 Size E 180A and 211A CFW700 Size E 180A and 211A CFW701 Size E 180A and 211A|Description:Protection|Language:Portuguese/English/Spanish|Model/Complement:KN1E-02|Type:Kit"
1316325,"Application:Variable speed drive|Applied product:CFW11 Size F|Certification:Without|Description:Protection|Language:Portuguese/English/Spanish|Model/Complement:KN1F-01|Type:Kit"
1316326,"Application:Variable speed drive|Applied product:CFW11 Size G|Certification:Without|Description:Protection|Language:Without|Model/Complement:KN1G-01|Type:Kit"
1316327,"Application:Variable speed drive|Certification:Without|Complement:KRS-485-CFW08|DESCRIPTION:Communication module|Language:Portuguese/English/Spanish"
1316328,"Application:Variable speed drive|Certification:Without|Complement:KSD-CFW08|DESCRIPTION:SUPERDRIVE Software|Language:Without"
1316333,"Application:Variable speed drive|Certification:Without|Complement:MIS-CFW08-RS|DESCRIPTION:Interface module for HMI|Language:Portuguese/English/Spanish"
1316334,"Certification:Without|Model:MIW02-P|Supply voltage:Without external supply"
1316335,"Application:Variable speed drive|Applied product:CFW11|Certification:Without|Complement:MMF-01|DESCRIPTION:Memory module|Language:Without"
1316336,"Application:Variable speed drive|Applied product:CFW700 CFW701|Certification:EAC|Complement:MMF-02|DESCRIPTION:Memory module|Language:Portuguese/English/Spanish"
1316337,"Application:Variable speed drive|Applied product:CFW11 Size A CFW700 Size A CFW701 Size A|Description:Cables shielding|Language:Portuguese/English/Spanish|Model/Complement:PCSA-01|Type:Kit"
1316338,"Application:Variable speed drive|Applied product:CFW11 Size B|Description:Cables shielding|Language:Portuguese/English/Spanish|Model/Complement:PCSB-01|Type:Kit"
1316339,"Application:Variable speed drive|Applied product:CFW11 Size C|Description:Cables shielding|Language:Portuguese/English/Spanish|Model/Complement:PCSC-01|Type:Kit"
1316340,"Application:Variable speed drive|Applied product:CFW11 Size D CFW700 Size D CFW701 Size D|Certification:Without|Description:Cables shielding|Language:Portuguese/English/Spanish|Model/Complement:PCSD-01|Type:Kit"
1316341,"Application:Variable speed drive|Applied product:CFW11 Size E CFW700 Size E CFW701 Size E|Certification:Without|Description:Cables shielding|Language:Portuguese/English/Spanish|Model/Complement:PCSE-01|Type:Kit"
1316343,"Application:Variable speed drive|Applied product:CFW11 CFW11M|Certification:EAC|Complement:PLC11-01|DESCRIPTION:Function expansion module|Language:Portuguese/English/Spanish"
1316344,"Application:Variable speed drive|Applied product:CFW11 CFW11M|Certification:EAC|Complement:PLC11-02|DESCRIPTION:Function expansion module|Language:Portuguese/English/Spanish"
1316346,"Application:Variable speed drive|Applied product:CFW11 CFW11M|Certification:EAC|Complement:PROFDP-05|DESCRIPTION:Communication module|Language:Portuguese/English/Spanish"
1316349,"Application:Variable speed drive|Applied product:CFW11 CFW11M|Description:Hmi frame|Language:Portuguese/English/Spanish|Model/Complement:RHMIF-01|Type:Kit"
1316350,"Application:Variable speed drive|Applied product:CFW700|Certification:Without|Description:Hmi frame|Language:Portuguese/English/Spanish|Model/Complement:RHMIF-02|Type:Kit"
1316351,"Application:Variable speed drive|Applied product:CFW11 CFW11M|Certification:EAC|Complement:RS232-01|DESCRIPTION:Communication module|Language:Portuguese/English/Spanish"
1316352,"Application:Variable speed drive|Applied product:CFW11|Certification:EAC|Complement:RS232-02|DESCRIPTION:Communication module|Language:Portuguese/English/Spanish"
1316353,"Application:Variable speed drive|Applied product:CFW11 CFW11M|Certification:EAC|Complement:RS232-05|DESCRIPTION:Communication module|Language:Portuguese/English/Spanish"
1316354,"Application:Variable speed drive|Applied product:CFW11 CFW11M|Certification:EAC|Complement:RS485-01|DESCRIPTION:Communication module|Language:Portuguese/English/Spanish"
1316355,"Application:Variable speed drive|Applied product:CFW11 CFW11M|Certification:EAC|Complement:RS485-05|DESCRIPTION:Communication module|Language:Portuguese/English/Spanish"
1316356,"Application:Various applications|Applied product:CFW08/09 SSW03/04/05 SCA05 CTW04|Certification:Without|Complement:SUPERDRIVE+USB|DESCRIPTION:Recorded CD-ROM with software|Language:All languages"
1316357,"Application:Variable speed drive|Applied product:CFW08|Certification:Without|Description:Blank cover|Language:Without|Model/Complement:TCL-CFW08|Type:Piece"
2520821,"Application:Molded-case circuit breaker DWB|Application complement:Not contain|Color:Gray|Number of contacts:1 NOC|Reference:AL|Terminal type:Screw|Type:Alarm"
2520822,"Application:Illuminated pushbutton (BI)|Application complement:Not contain|Color:Not specified|Function:Protection (AP)|Material:Silicone|Pad printing function:General|Sealing ring:Without seal ring"
2520824,"Engraved function:0 - 10|Model:APP30S-P01|Product line:CSW30"
2520825,"Engraved function:SPEED 0 - 10|Model:APP30S-P02|Product line:CSW30"
2520826,"Engraved function:SPEED 0 - 100|Model:APP30S-P03|Product line:CSW30"
2520828,"Products Line:W22|Thread size:NPT 3/4"""
2520829,"Products Line:W22|Thread size:NPT 3/4"""
2520830,"Products Line:W22|Thread size:NPT 3/4"""
2520831,"Products Line:W22|Thread size:NPT 3/4"""
2520832,"Application:Contactor CWM9...105|Color:Gray|Reference:BAMV1|Type:Varistor|ï¿½:ï¿½"
2520834,"Application:Molded-case circuit breaker DWB|Application complement:Not contain|Color:Gray|Number of contacts:1 NOC|Reference:BC|Terminal type:Screw|Type:Auxiliary contact"
2520835,"Application:Molded-case circuit breaker DWB|Application complement:Not contain|Color:Gray|Number of contacts:2 NOC|Reference:BC|Terminal type:Screw|Type:Auxiliary contact"
2520836,"Application:Contactor CWM50-105|Coil reference:Of alternating current|Control voltage:380V 50/60Hz|Terminal type:Fixing terminal with screw"
2520837,"Application:Contactor CWM50-105|Coil reference:Of alternating current|Control voltage:180V 50Hz/208V 60Hz|Terminal type:Fixing terminal with screw"
2520839,"Application:Contactor CAWM4/CWM9-25|Coil reference:Of alternating current 4P|Control voltage:180V 50Hz/208V 60Hz|Terminal type:Fixing terminal with screw"
2520840,"Application:Contactor CWM32/40|Coil reference:Of alternating current 4P|Control voltage:180V 50Hz/208V 60Hz|Terminal type:Fixing terminal with screw"
2520841,"Application:Molded-case circuit breaker DWB|Application complement:Not contain|Color:Gray|Number of contacts:1 NOC+1 NOC|Reference:BCAL|Terminal type:Screw|Type:Alarm + auxiliary contact"
2520987,"Application:For contactor CWME|Contactor current range:800 A|Contacts block reference:BCXML|Mounting position:Side|Operating / insulation voltage:Ui max=660/690 Volts|Quantity contacts / Configuration:1 NO + 1 NC|Terminal type:With screw"
2520988,"Application:For contactor CWME|Contactor current range:800 A|Contacts block reference:BCXMRL|Mounting position:Side with delay|Operating / insulation voltage:Ui max=660/690 Volts|Quantity contacts / Configuration:1 NO + 1 NC|Terminal type:With screw"
2520989,"Application:Molded Case Circuit Breakers|Product reference:DWB160-250|Rated voltage:110-130 V 50/60 Hz-DC|Type:Shunt release"
2520990,"Application:Molded Case Circuit Breakers|Product reference:DWB160-250|Rated voltage:220-250 V 50/60 Hz-DC|Type:Shunt release"
2520991,"Application:Molded Case Circuit Breakers|Product reference:DWB160-250|Rated voltage:24 V 50/60 Hz-DC|Type:Shunt release"
2520992,"Application:Molded Case Circuit Breakers|Product reference:DWB160-250|Rated voltage:48 V 50/60 Hz-DC|Type:Shunt release"
2520993,"Application:Molded Case Circuit Breakers|Product reference:DWB160-250|Rated voltage:60 V 50/60 Hz-DC|Type:Shunt release"
2521001,"Application:Contactor CWB|Application current range:9...125|Auxiliary contacts:2NC|Cover color:Blue|Mounting position:Front mount|Operating / insulation voltage:Ui max=660/690 Volts|Reference:BFB|Terminal type:With screw"
2521002,"Application:Contactor CWB|Application current range:9...125|Auxiliary contacts:4NC|Cover color:Blue|Mounting position:Front mount|Operating / insulation voltage:Ui max=660/690 Volts|Reference:BFB|Terminal type:With screw"
2521003,"Application:Contactor CWB|Application current range:9...125|Auxiliary contacts:1NO + 1NC|Cover color:Blue|Mounting position:Front mount|Operating / insulation voltage:Ui max=660/690 Volts|Reference:BFB|Terminal type:With screw"
2521004,"Application:Contactor CWB|Application current range:9...125|Auxiliary contacts:1NO + 3NC|Cover color:Blue|Mounting position:Front mount|Operating / insulation voltage:Ui max=660/690 Volts|Reference:BFB|Terminal type:With screw"
2521005,"Application:Contactor CWB|Application current range:9...125|Auxiliary contacts:2NO|Cover color:Blue|Mounting position:Front mount|Operating / insulation voltage:Ui max=660/690 Volts|Reference:BFB|Terminal type:With screw"
2521006,"Application:Contactor CWB|Application current range:9...125|Auxiliary contacts:2NO + 2NC|Cover color:Blue|Mounting position:Front mount|Operating / insulation voltage:Ui max=660/690 Volts|Reference:BFB|Terminal type:With screw"
2521007,"Application:Contactor CWB|Application current range:9...125|Auxiliary contacts:3NO + 1NC|Cover color:Blue|Mounting position:Front mount|Operating / insulation voltage:Ui max=660/690 Volts|Reference:BFB|Terminal type:With screw"
2521008,"Application:Contactor CWB|Application current range:9...125|Auxiliary contacts:4NO|Cover color:Blue|Mounting position:Front mount|Operating / insulation voltage:Ui max=660/690 Volts|Reference:BFB|Terminal type:With screw"
2521014,"Application:Molded-Case Circuit Breaker|Material:Carbon steel|Product reference:DWB160 3P UL"
2521015,"Application:Capacitive module MCW|Application complement:Not specified|Finishing/color:Not specified|Function:Interconnection|Material:Aluminum|Type:Busbar"
2521016,"Application:Contactor CWB|Application current range:9...125|Auxiliary contacts:2NC|Cover color:Blue|Mounting position:Side mount|Operating / insulation voltage:Ui max=660/690 Volts|Reference:BLB|Terminal type:With screw"
2521017,"Application:Contactor CWB|Application current range:9...125|Auxiliary contacts:1NO + 1NC|Cover color:Blue|Mounting position:Side mount|Operating / insulation voltage:Ui max=660/690 Volts|Reference:BLB|Terminal type:With screw"
2521018,"Application:Contactor CWB|Application current range:9...125|Auxiliary contacts:2NO|Cover color:Blue|Mounting position:Side mount|Operating / insulation voltage:Ui max=660/690 Volts|Reference:BLB|Terminal type:With screw"
2521019,"Application:Contactor CWM|Application complement:400|Reference:Mechanical BLIM"
2521020,"Application:Contactor CWM|Application complement:800|Reference:Mechanical BLIM"
2521023,"Frequency:50 Hz|Products Line:W21"
2521024,"Frequency:50 Hz|Products Line:W22"
2521025,"Frequency:50 Hz|Products Line:W22"
2521026,"Application:Contactor CWB|Application current range:9...125|Auxiliary contacts:2NC|Cover color:Blue|Mounting position:Side mount, early break|Operating / insulation voltage:Ui max=660/690 Volts|Reference:BLRB|Terminal type:With screw"
2521027,"Application:Contactor CWB|Application current range:9...125|Auxiliary contacts:1NO + 1NC|Cover color:Blue|Mounting position:Side mount, early break|Operating / insulation voltage:Ui max=660/690 Volts|Reference:BLRB|Terminal type:With screw"
2521028,"Application:Contactor CWB|Application current range:9...125|Auxiliary contacts:2NO|Cover color:Blue|Mounting position:Side mount, early break|Operating / insulation voltage:Ui max=660/690 Volts|Reference:BLRB|Terminal type:With screw"
2521029,"Application:Contactor CWME|Application complement:400|Finishing:Unspecified|Material:PLASTIC|Reference:BMJ"
2521030,"Application:Contactor CWME|Application complement:800|Finishing:Unspecified|Material:PLASTIC|Reference:BMJ"
2521031,"Application:Contactor CWME|Application complement:400|Color:Not specified|Function:Terminal protection (BMP)|Material:Polycarbonate|Pad printing function:Not specified|Sealing ring:Without seal ring"
2521032,"Application:Contactor CWME|Application complement:800|Color:Not specified|Function:Terminal protection (BMP)|Material:Polycarbonate|Pad printing function:Not specified|Sealing ring:Without seal ring"
2521034,"Application:Contactor CWB38|Coil reference:For spare B|Control voltage:24V 50/60Hz|Terminal type:Fixing terminal with screw"
2521035,"Application:Contactor CWB38|Coil reference:For spare B|Control voltage:48V 50/60Hz|Terminal type:Fixing terminal with screw"
2521036,"Application:Contactor CWB38|Coil reference:For spare B|Control voltage:120V 50/60Hz|Terminal type:Fixing terminal with screw"
2521037,"Application:Contactor CWB38|Coil reference:For spare B|Control voltage:240V 50/60Hz|Terminal type:Fixing terminal with screw"
2521038,"Application:Contactor CWB38|Coil reference:For spare B|Control voltage:380V 50/60Hz|Terminal type:Fixing terminal with screw"
2521039,"Application:Contactor CWB38|Coil reference:For spare B|Control voltage:480V 50/60Hz|Terminal type:Fixing terminal with screw"
2521040,"Application:Contactor CWB38|Coil reference:For spare B|Control voltage:600V 50/60Hz|Terminal type:Fixing terminal with screw"
2521041,"Application:Contactor CWB38|Coil reference:For spare B|Control voltage:208V 50/60Hz|Terminal type:Fixing terminal with screw"
2521042,"Application:Molded Case Circuit Breakers|Product reference:DWB160-250|Rated voltage:110-130 V 50/60 Hz-DC|Type:Undervoltage"
2521043,"Application:Molded Case Circuit Breakers|Product reference:DWB160-250|Rated voltage:220-250 V 50/60 Hz-DC|Type:Undervoltage"
2521044,"Application:Molded Case Circuit Breakers|Product reference:DWB160-250|Rated voltage:24 V 50/60 Hz-DC|Type:Undervoltage"
2521045,"Application:Molded Case Circuit Breakers|Product reference:DWB160-250|Rated voltage:48 V 50/60 Hz-DC|Type:Undervoltage"
2521046,"Application:Molded Case Circuit Breakers|Product reference:DWB160-250|Rated voltage:60 V 50/60 Hz-DC|Type:Undervoltage"
2521052,"Application:Three position selector switch|Engraved function:LOW - MED - HIGH|Hole diameter:30.0|Legend plate color:Black|Legend plate holder:With|Legend plate type:Engraved legend plate|Model:APP30S-198|Product line:CSW30"
2521056,"Enclosure Rating:Nema 1|Model:CFDB10-746|Power:0.75ï¿½kW|Rated Resistance:10.0ï¿½ohm|Resistor Element:Stainless steel|Thermostat:No|Voltage Class:600.0|ï¿½:ï¿½"
2521059,"Power:1.12ï¿½kW|Rated Resistance:100.0ï¿½ohm|Resistor Element:Stainless steel"
2521060,"Power:11.19ï¿½kW|Rated Resistance:10.0ï¿½ohm|Resistor Element:Stainless steel"
2521061,"Power:2.98ï¿½kW|Rated Resistance:10.0ï¿½ohm|Resistor Element:Stainless steel"
