file-name,catalog-number,main-image,additional-description
ezcoil-insert-40720.xhtml,40720,https://www.ezlok.com/assets/products/coil-insert_20820_Main-1.jpg,"<h5>E-Z Coil Threaded Insert for Metal - M7-1.0 x 2D</h5><p>E-Z Coil inserts also known as wire or helical threaded inserts quickly repair or reinforce tapped holes in soft metals. Made from 18-8 stainless steel wire, E-Z Coil inserts provide strong internal threads that are corrosion resistant and withstand temperatures to 800°F.</p><p>E-Z Coil inserts are made of 18-8 stainless steel wire. The wire is formed into a diamond pattern and then wound into a spring. Before being installed, the insert diameter is larger than the tapped hole. The insert diameter is reduced during installation, allowing the insert to thread into the hole. Once properly installed, the radial pressure of the released insert holds the insert firmly in place.</p><h5>Features</h5><ul><li>Quickly repair damaged threads in soft metal</li><li>Protect tapped holes from stripping and wear</li><li>Made from corrosion resistant 18-8 stainless steel</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul>"
ezcoil-insert-40810.xhtml,40810,https://www.ezlok.com/assets/products/coil-insert_20810_Main-1.jpg,"<h5>E-Z Coil Threaded Insert for Metal - M8-1.25 x 1D</h5><p>E-Z Coil inserts also known as wire or helical threaded inserts quickly repair or reinforce tapped holes in soft metals. Made from 18-8 stainless steel wire, E-Z Coil inserts provide strong internal threads that are corrosion resistant and withstand temperatures to 800°F.</p><p>E-Z Coil inserts are made of 18-8 stainless steel wire. The wire is formed into a diamond pattern and then wound into a spring. Before being installed, the insert diameter is larger than the tapped hole. The insert diameter is reduced during installation, allowing the insert to thread into the hole. Once properly installed, the radial pressure of the released insert holds the insert firmly in place.</p><h5>Features</h5><ul><li>Quickly repair damaged threads in soft metal</li><li>Protect tapped holes from stripping and wear</li><li>Made from corrosion resistant 18-8 stainless steel</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul>"
ezcoil-insert-40815.xhtml,40815,https://www.ezlok.com/assets/products/coil-insert_20815_Main-1.jpg,"<h5>E-Z Coil Threaded Insert for Metal - M8-1.25 x 1.5D</h5><p>E-Z Coil inserts also known as wire or helical threaded inserts quickly repair or reinforce tapped holes in soft metals. Made from 18-8 stainless steel wire, E-Z Coil inserts provide strong internal threads that are corrosion resistant and withstand temperatures to 800°F.</p><p>E-Z Coil inserts are made of 18-8 stainless steel wire. The wire is formed into a diamond pattern and then wound into a spring. Before being installed, the insert diameter is larger than the tapped hole. The insert diameter is reduced during installation, allowing the insert to thread into the hole. Once properly installed, the radial pressure of the released insert holds the insert firmly in place.</p><h5>Features</h5><ul><li>Quickly repair damaged threads in soft metal</li><li>Protect tapped holes from stripping and wear</li><li>Made from corrosion resistant 18-8 stainless steel</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul>"
ezcoil-insert-40820.xhtml,40820,https://www.ezlok.com/assets/products/coil-insert_20820_Main-1.jpg,"<h5>E-Z Coil Threaded Insert for Metal - M8-1.25 x 2D</h5><p>E-Z Coil inserts also known as wire or helical threaded inserts quickly repair or reinforce tapped holes in soft metals. Made from 18-8 stainless steel wire, E-Z Coil inserts provide strong internal threads that are corrosion resistant and withstand temperatures to 800°F.</p><p>E-Z Coil inserts are made of 18-8 stainless steel wire. The wire is formed into a diamond pattern and then wound into a spring. Before being installed, the insert diameter is larger than the tapped hole. The insert diameter is reduced during installation, allowing the insert to thread into the hole. Once properly installed, the radial pressure of the released insert holds the insert firmly in place.</p><h5>Features</h5><ul><li>Quickly repair damaged threads in soft metal</li><li>Protect tapped holes from stripping and wear</li><li>Made from corrosion resistant 18-8 stainless steel</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul>"
ezcoil-insert-40910.xhtml,40910,https://www.ezlok.com/assets/products/coil-insert_21110_Main-1.jpg,"<h5>E-Z Coil Threaded Insert for Metal - M10-1.5 x 1D</h5><p>E-Z Coil inserts also known as wire or helical threaded inserts quickly repair or reinforce tapped holes in soft metals. Made from 18-8 stainless steel wire, E-Z Coil inserts provide strong internal threads that are corrosion resistant and withstand temperatures to 800°F.</p><p>E-Z Coil inserts are made of 18-8 stainless steel wire. The wire is formed into a diamond pattern and then wound into a spring. Before being installed, the insert diameter is larger than the tapped hole. The insert diameter is reduced during installation, allowing the insert to thread into the hole. Once properly installed, the radial pressure of the released insert holds the insert firmly in place.</p><h5>Features</h5><ul><li>Quickly repair damaged threads in soft metal</li><li>Protect tapped holes from stripping and wear</li><li>Made from corrosion resistant 18-8 stainless steel</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul>"
ezcoil-insert-40915.xhtml,40915,https://www.ezlok.com/assets/products/coil-insert_21115_Main-1.jpg,"<h5>E-Z Coil Threaded Insert for Metal - M10-1.5 x 1.5D</h5><p>E-Z Coil inserts also known as wire or helical threaded inserts quickly repair or reinforce tapped holes in soft metals. Made from 18-8 stainless steel wire, E-Z Coil inserts provide strong internal threads that are corrosion resistant and withstand temperatures to 800°F.</p><p>E-Z Coil inserts are made of 18-8 stainless steel wire. The wire is formed into a diamond pattern and then wound into a spring. Before being installed, the insert diameter is larger than the tapped hole. The insert diameter is reduced during installation, allowing the insert to thread into the hole. Once properly installed, the radial pressure of the released insert holds the insert firmly in place.</p><h5>Features</h5><ul><li>Quickly repair damaged threads in soft metal</li><li>Protect tapped holes from stripping and wear</li><li>Made from corrosion resistant 18-8 stainless steel</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul>"
ezcoil-insert-40920.xhtml,40920,https://www.ezlok.com/assets/products/coil-insert_21120_Main-1.jpg,"<h5>E-Z Coil Threaded Insert for Metal - M10-1.5 x 2D</h5><p>E-Z Coil inserts also known as wire or helical threaded inserts quickly repair or reinforce tapped holes in soft metals. Made from 18-8 stainless steel wire, E-Z Coil inserts provide strong internal threads that are corrosion resistant and withstand temperatures to 800°F.</p><p>E-Z Coil inserts are made of 18-8 stainless steel wire. The wire is formed into a diamond pattern and then wound into a spring. Before being installed, the insert diameter is larger than the tapped hole. The insert diameter is reduced during installation, allowing the insert to thread into the hole. Once properly installed, the radial pressure of the released insert holds the insert firmly in place.</p><h5>Features</h5><ul><li>Quickly repair damaged threads in soft metal</li><li>Protect tapped holes from stripping and wear</li><li>Made from corrosion resistant 18-8 stainless steel</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul>"
ezcoil-insert-41010.xhtml,41010,https://www.ezlok.com/assets/products/coil-insert_21110_Main-1.jpg,"<h5>E-Z Coil Threaded Insert for Metal - M12-1.75 x 1D</h5><p>E-Z Coil inserts also known as wire or helical threaded inserts quickly repair or reinforce tapped holes in soft metals. Made from 18-8 stainless steel wire, E-Z Coil inserts provide strong internal threads that are corrosion resistant and withstand temperatures to 800°F.</p><p>E-Z Coil inserts are made of 18-8 stainless steel wire. The wire is formed into a diamond pattern and then wound into a spring. Before being installed, the insert diameter is larger than the tapped hole. The insert diameter is reduced during installation, allowing the insert to thread into the hole. Once properly installed, the radial pressure of the released insert holds the insert firmly in place.</p><h5>Features</h5><ul><li>Quickly repair damaged threads in soft metal</li><li>Protect tapped holes from stripping and wear</li><li>Made from corrosion resistant 18-8 stainless steel</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul>"
ezcoil-insert-41015.xhtml,41015,https://www.ezlok.com/assets/products/coil-insert_21115_Main-1.jpg,"<h5>E-Z Coil Threaded Insert for Metal - M12-1.75 x 1.5D</h5><p>E-Z Coil inserts also known as wire or helical threaded inserts quickly repair or reinforce tapped holes in soft metals. Made from 18-8 stainless steel wire, E-Z Coil inserts provide strong internal threads that are corrosion resistant and withstand temperatures to 800°F.</p><p>E-Z Coil inserts are made of 18-8 stainless steel wire. The wire is formed into a diamond pattern and then wound into a spring. Before being installed, the insert diameter is larger than the tapped hole. The insert diameter is reduced during installation, allowing the insert to thread into the hole. Once properly installed, the radial pressure of the released insert holds the insert firmly in place.</p><h5>Features</h5><ul><li>Quickly repair damaged threads in soft metal</li><li>Protect tapped holes from stripping and wear</li><li>Made from corrosion resistant 18-8 stainless steel</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul>"
ezcoil-insert-41020.xhtml,41020,https://www.ezlok.com/assets/products/coil-insert_21120_Main-1.jpg,"<h5>E-Z Coil Threaded Insert for Metal - M12-1.75 x 2D</h5><p>E-Z Coil inserts also known as wire or helical threaded inserts quickly repair or reinforce tapped holes in soft metals. Made from 18-8 stainless steel wire, E-Z Coil inserts provide strong internal threads that are corrosion resistant and withstand temperatures to 800°F.</p><p>E-Z Coil inserts are made of 18-8 stainless steel wire. The wire is formed into a diamond pattern and then wound into a spring. Before being installed, the insert diameter is larger than the tapped hole. The insert diameter is reduced during installation, allowing the insert to thread into the hole. Once properly installed, the radial pressure of the released insert holds the insert firmly in place.</p><h5>Features</h5><ul><li>Quickly repair damaged threads in soft metal</li><li>Protect tapped holes from stripping and wear</li><li>Made from corrosion resistant 18-8 stainless steel</li></ul><h5>Applications:</h5><ul><li>Soft metals: aluminum, cast iron, magnesium, etc.</li></ul>"
